index	scenario_id	compound_id	compound_name	smiles	reduced_smiles	halflife	halflife_unit	halflife_model	halflife_comment	rateconstant	rateconstant_unit	rateconstant_comment	reaction_order	acidity	acidity_unit	temperature	temperature_unit	original_sludge_amount	original_sludge_amount_unit	sludge_retention_time	sludge_retention_time_unit	sludge_retention_time_type	total_suspended_solids_concentration_start	total_suspended_solids_concentration_end	total_suspended_solids_concentration_unit	addition_of_nutrients	biological_treatment_technology	bioreactor_type	bioreactor_value	bioreactor_value_unit	nitrogen_content_type	nitrogen_content_influent	oxygen_demand_type	oxygen_demand_value	oxygen_uptake_rate	oxygen_uptake_rate_unit	phosphorus_content	redox	source_of_liquid_matrix	type_of_addition	type_of_aeration	inoculum_source	location	purpose_of_wwtp	k_combined	k_biomass_corrected	hl_combined	hl_biomass_corrected	log_k_combined	log_k_biomass_corrected	log_hl_combined	log_hl_biomass_corrected
135	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/3c58208a-8de9-40c4-9ca9-082ee186d69b	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/1095ff4f-fd3a-445c-aa4e-b60b19a28219/structure/9ddc8b26-7203-4f12-bb56-f2eb05534297	Oseltamavir	CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC	CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1					0.007	L / (g TSS * day)	r2 = 0.8870	Pseudo first order	6.2	pH	20	℃	49.95	mL				3	3	g/L			amber glass	50	mL								aerob	nanofiltered ps-MBR effluent	spiking in solvent	shaking		"Duebendorf, Switzerland"	mixed WW (municipal & industrial)	0.021	0.007	33.0070086	11.0023362	-1.677780705	-2.15490196	1.518606166	1.041484912
136	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/34c78950-2aab-4008-8472-2f4232bea760	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/e9672406-cb96-49a2-9d9c-1b1528ad6945/structure/3661828a-1b72-4562-9bf4-78e1103547b6	Pargyline	C#CCN(C)CC1=CC=CC=C1	C#CCN(C)Cc1ccccc1					1.6	L / (g TSS * day)	"90% credibility interval: 1.4, 2.0"	Pseudo first order	8.1	pH	21	℃	50	mL	25	d	sludge age	2.3	2.3	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	3.68	1.6	0.188355212	0.08189357	0.565847819	0.204119983	-0.725022358	-1.086750194
137	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/32d6f088-311f-4eb3-8149-a0aa625a2cb5	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/e9672406-cb96-49a2-9d9c-1b1528ad6945/structure/3661828a-1b72-4562-9bf4-78e1103547b6	Pargyline	C#CCN(C)CC1=CC=CC=C1	C#CCN(C)Cc1ccccc1					0.23	L / (g TSS * day)	"90% credibility interval: 0.19, 0.30"	Pseudo first order	6.3	pH	21	℃	50	mL	25	d	sludge age	2	2.1	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	0.46	0.23	1.506841697	0.753420848	-0.337242168	-0.638272164	0.178067629	-0.122962366
138	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/897ef382-1743-4abc-8ad6-75a57c6160ad	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/e9672406-cb96-49a2-9d9c-1b1528ad6945/structure/3661828a-1b72-4562-9bf4-78e1103547b6	Pargyline	C#CCN(C)CC1=CC=CC=C1	C#CCN(C)Cc1ccccc1					1	L / (g TSS * day)	"90% credibility interval: 0.78, 1.4"	Pseudo first order	7.1	pH	23	℃	50	mL	25	d	sludge age	1.9	2.5	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	1.9	1	0.364814306	0.192007529	0.278753601	0	-0.43792814	-0.716681741
139	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/143088bc-79d2-4c8c-b519-b7704197579b	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/67c3754a-b870-4ff3-ad52-63abd6914a08/structure/be97d473-75b4-402a-ba79-5c96fabec70e	Penciclovir	C(CN1C=NC2=C1NC(=NC2=O)N)C(CO)CO	Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1	0.14	d		no comment	7.6	L / (g TSS * day)	"standard deviation = 0.3, r2 = 0.998"	Pseudo first order	7	pH	22	℃	200	mL	11	d	sludge retention time	0.4	0.4	g/L		nitrification & denitrification	amber glass bottle	1000	mL								aerob	WWTP effluent	spiking in solvent	bubbling air and stirring	nitrification zone of activated sludge unit		municipal WW	3.04	7.6	0.14	0.35	0.482873584	0.880813592	-0.853871964	-0.455931956
140	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/61c60212-f55f-4f1e-bfbe-94e49ac87396	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/91440c7f-a8f6-411c-b9de-e4550547f103/structure/fd47dc0b-260e-41d1-a52c-026ba002d7b6	Pheniramine	CN(C)CCC(C1=CC=CC=C1)C2=NC=CC=C2	CN(C)CCC(c1ccccc1)c1ccccn1					0.013	L / (g TSS * day)	"90% credibility interval: 0.003'8, 0.024"	Pseudo first order	7.1	pH	23	℃	50	mL	25	d	sludge age	1.9	2.5	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	0.0247	0.013	28.06263889	14.76980994	-1.607303047	-1.886056648	1.448128508	1.169374907
141	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/e7c16d5a-24e3-4910-8b65-8b2dbec7a9c3	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/91440c7f-a8f6-411c-b9de-e4550547f103/structure/fd47dc0b-260e-41d1-a52c-026ba002d7b6	Pheniramine	CN(C)CCC(C1=CC=CC=C1)C2=NC=CC=C2	CN(C)CCC(c1ccccc1)c1ccccn1					0.036	L / (g TSS * day)	"90% credibility interval: 0.027, 0.050"	Pseudo first order	8.1	pH	21	℃	50	mL	25	d	sludge age	2.3	2.3	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	0.0828	0.036	8.37134276	3.639714244	-1.081969663	-1.443697499	0.922795124	0.561067288
142	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/ac9f96e1-37e7-44c5-a782-85f87c628fc0	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/91440c7f-a8f6-411c-b9de-e4550547f103/structure/fd47dc0b-260e-41d1-a52c-026ba002d7b6	Pheniramine	CN(C)CCC(C1=CC=CC=C1)C2=NC=CC=C2	CN(C)CCC(c1ccccc1)c1ccccn1					0.0033	L / (g TSS * day)	"90% credibility interval: 0.000'27, 0.010"	Pseudo first order	6.3	pH	21	℃	50	mL	25	d	sludge age	2	2.1	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	0.0066	0.0033	105.0223001	52.51115004	-2.180456064	-2.48148606	2.021281526	1.72025153
143	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/8657ffaa-a016-4857-a5ee-112eef1de086	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/94e88df2-1149-4178-8c5b-1b041746c4e0/structure/a01e2d82-e677-44ee-a488-1f9024aa8d75	Pramoxine	CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2	CCCCOc1ccc(OCCCN2CCOCC2)cc1					13	L / (g TSS * day)	"90% credibility interval: 8.9, 20"	Pseudo first order	7.1	pH	23	℃	50	mL	25	d	sludge age	1.9	2.5	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	24.7	13	0.028062639	0.01476981	1.392696953	1.113943352	-1.551871492	-1.830625093
144	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/7755f938-3856-4b30-b4b8-b040ad0508ef	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/94e88df2-1149-4178-8c5b-1b041746c4e0/structure/a01e2d82-e677-44ee-a488-1f9024aa8d75	Pramoxine	CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2	CCCCOc1ccc(OCCCN2CCOCC2)cc1					100	L / (g TSS * day)	"90% credibility interval: 81, 130"	Pseudo first order	8.1	pH	21	℃	50	mL	25	d	sludge age	2.3	2.3	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	230	100	0.003013683	0.001310297	2.361727836	2	-2.520902375	-2.882630211
145	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/baf68fd1-9de7-4ff6-9071-e80c981988ac	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/94e88df2-1149-4178-8c5b-1b041746c4e0/structure/a01e2d82-e677-44ee-a488-1f9024aa8d75	Pramoxine	CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2	CCCCOc1ccc(OCCCN2CCOCC2)cc1					9.2	L / (g TSS * day)	"90% credibility interval: 7.1, 12"	Pseudo first order	6.3	pH	21	℃	50	mL	25	d	sludge age	2	2.1	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	18.4	9.2	0.037671042	0.018835521	1.264817823	0.963787827	-1.423992362	-1.725022358
146	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/1f619569-95dd-41d0-b244-ba8755f48182	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/b0111bbd-b980-4746-951c-0941c337db82/structure/87dab609-b29d-4740-bbf3-8c40f3bdbf64	Primaquine	CC(CCCN)NC1=CC(=CC2=CC=CN=C21)OC	COc1cc(NC(C)CCCN)c2ncccc2c1					14	L / (g TSS * day)	"90% credibility interval: 10, 21"	Pseudo first order	7.1	pH	23	℃	50	mL	25	d	sludge age	1.9	2.5	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	26.6	14	0.026058165	0.013714824	1.424881637	1.146128036	-1.584056176	-1.862809777
147	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/22d988ee-64f0-432c-afcc-f12fc82393a8	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/b0111bbd-b980-4746-951c-0941c337db82/structure/87dab609-b29d-4740-bbf3-8c40f3bdbf64	Primaquine	CC(CCCN)NC1=CC(=CC2=CC=CN=C21)OC	COc1cc(NC(C)CCCN)c2ncccc2c1					18	L / (g TSS * day)	"90% credibility interval: 14, 25"	Pseudo first order	8.1	pH	21	℃	50	mL	25	d	sludge age	2.3	2.3	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	41.4	18	0.016742686	0.007279428	1.617000341	1.255272505	-1.77617488	-2.137902716
148	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/511f9ff1-f63b-4b9b-9e79-7a71b6eed6e9	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/b0111bbd-b980-4746-951c-0941c337db82/structure/87dab609-b29d-4740-bbf3-8c40f3bdbf64	Primaquine	CC(CCCN)NC1=CC(=CC2=CC=CN=C21)OC	COc1cc(NC(C)CCCN)c2ncccc2c1					11	L / (g TSS * day)	"90% credibility interval: 8.6, 15"	Pseudo first order	6.3	pH	21	℃	50	mL	25	d	sludge age	2	2.1	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	22	11	0.03150669	0.015753345	1.342422681	1.041392685	-1.50159722	-1.802627215
149	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/7e1a1658-8e8d-4cea-a51a-f06fec69d98b	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					15.48	1 / day	r2 = 0.9919	First order	7.6	pH	20	℃	70	mL	5.4	d	sludge retention time	3	3	g/L			amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	3.3	Biological Oxygen Demand (BOD5)	54			2	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM2)	municipal WW	15.48	46.44	0.04477695	0.01492565	1.189770956	1.666892211	-1.348945495	-1.82606675
150	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/f0b091eb-d8f7-4e34-8e2e-59c82beeaa88	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					4.11	1 / day	r2 = 0.9870	First order	8.1	pH	20	℃	70	mL	5	d	sludge retention time	9.6	9.6	g/L			amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	100	Biological Oxygen Demand (BOD5)	3000			22	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND5)	industrial WW	4.11	39.456	0.168648949	0.017567599	0.613841822	1.596113055	-0.773016361	-1.755287594
151	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/21d94f16-05f3-4d35-b451-3c918e715b64	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					56.05	1 / day	r2 = 0.9980	First order	6.2	pH	20	℃	70	mL	6.1	d	sludge retention time	6.9	6.9	g/L		other	amber glass Schott bottles (loosely capped)	100	mL			Biological Oxygen Demand (BOD5)	1892				aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND3)	industrial WW	56.05	386.745	0.012366587	0.001792259	1.748575617	2.587424708	-1.907750156	-2.746599247
152	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/3e71f9fd-fd09-42df-8e09-d7436728c66c	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					10.61	1 / day	r2 = 0.9951	First order	7	pH	20	℃	70	mL	9.5	d	sludge retention time	6.8	6.8	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	23	Biological Oxygen Demand (BOD5)	500			3	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND1)	mixed WW (municipal & industrial)	10.61	72.148	0.065329612	0.009607296	1.025715384	1.858224297	-1.184889923	-2.017398836
153	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/84610740-f35b-4cbd-bbe5-2473d1afb4c9	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					7.36	1 / day	r2 = 0.9576	First order	8.1	pH	20	℃	70	mL	20.5	d	sludge retention time	2.2	2.2	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	26.2					5	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM5)	municipal WW	7.36	16.192	0.094177606	0.042808003	0.866877814	1.209300495	-1.026052353	-1.368475034
154	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/c3ef318b-c6e7-4a8f-a652-03f4d9d1e594	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					5.12	1 / day	r2 = 0.9921	First order	8.1	pH	20	℃	70	mL	2.6	d	sludge retention time	2.3	2.3	g/L			amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	10	Biological Oxygen Demand (BOD5)	160			3	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM4)	municipal WW	5.12	11.776	0.135380309	0.058861004	0.709269961	1.070997797	-0.8684445	-1.230172336
155	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/fe3a6d9c-49d2-4f38-a301-aa34a29fde2c	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					20.91	1 / day	r2 = 0.9768	First order	7.6	pH	20	℃	70	mL	5.1	d	sludge retention time	3	3	g/L		nitrification	amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	18.6	Biological Oxygen Demand (BOD5)	203			5	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM1)	municipal WW	20.91	62.73	0.033149076	0.011049692	1.320354033	1.797475288	-1.479528572	-1.956649826
156	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/8ad2a4d7-bd21-46c6-b8de-c1c8b399965c	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					8.61	1 / day	r2 = 0.9977	First order	7.3	pH	20	℃	70	mL	12	d	sludge retention time	4.7	4.7	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	86	Chemical Oxygen Demand (COD)	820			6	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND2)	industrial WW	8.61	40.467	0.080504899	0.017128702	0.935003151	1.607101009	-1.09417769	-1.766275548
157	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/fc967db5-9333-4488-a821-92f913eace2f	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					8.36	1 / day	r2 = 0.9983	First order	7	pH	20	℃	70	mL	99.6	d	sludge retention time	6	6	g/L			amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	86.2	Biological Oxygen Demand (BOD5)	650				aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND4)	industrial WW	8.36	50.16	0.082912342	0.013818724	0.922206277	1.700357528	-1.081380816	-1.859532067
158	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/1e239497-80cf-4349-b232-cd0d22f54a21	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					3	L / (g TSS * day)	no comment	Pseudo first order	6.2	pH	20	℃	49.95	mL				3	3	g/L			amber glass	50	mL								aerob	nanofiltered ps-MBR effluent	spiking in solvent	shaking		"Duebendorf, Switzerland"	mixed WW (municipal & industrial)	9	3	0.077016353	0.025672118	0.954242509	0.477121255	-1.113417048	-1.590538303
159	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/bc2ab17e-afc7-4ba5-a0df-eda4ee89c60d	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/2888d366-08b8-4cc7-8626-d23bd9f61963/structure/2d684bc6-abe0-4aae-8310-7fc3b3aa1315	Propachlor	CC(C)N(C1=CC=CC=C1)C(=O)CCl	CC(C)N(C(=O)CCl)c1ccccc1					60.4	1 / day	r2 = 0.9937	First order	7.5	pH	20	℃	70	mL	9.8	d	sludge retention time	12.4	12.4	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100	mL	NH₄-N	24.9	Biological Oxygen Demand (BOD5)	320			9	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM3)	municipal WW	60.4	748.96	0.011475947	0.00092548	1.781036939	2.874458624	-1.940211478	-3.033633163
160	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/e8e8dd20-d1bf-4124-be8b-9e775b2f53ff	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/36c76d5c-a64d-4ff8-8ec7-3bf507ffdaa5/structure/4b71a3e9-8e5b-4ba0-8383-4c021a49b0ca	Propranolol	CC(C)NCC(COC1=CC=CC2=C1C=CC=C2)O	CC(C)NCC(O)COc1cccc2ccccc12					0.02	L / (g TSS * day)	"90% credibility interval: 0.003'8, 0.043"	Pseudo first order	6.3	pH	21	℃	50	mL	25	d	sludge age	2	2.1	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	0.04	0.02	17.32867951	8.664339757	-1.397940009	-1.698970004	1.23876547	0.937735474
161	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/f2a3f5df-3f3d-4f12-a6a2-3b8031ffe384	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/36c76d5c-a64d-4ff8-8ec7-3bf507ffdaa5/structure/4b71a3e9-8e5b-4ba0-8383-4c021a49b0ca	Propranolol	CC(C)NCC(COC1=CC=CC2=C1C=CC=C2)O	CC(C)NCC(O)COc1cccc2ccccc12					0.25	L / (g TSS * day)	"90% credibility interval: 0.19, 0.36"	Pseudo first order	7.1	pH	23	℃	50	mL	25	d	sludge age	1.9	2.5	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	0.475	0.25	1.459257222	0.768030117	-0.32330639	-0.602059991	0.164131851	-0.11462175
162	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/c2f2a12f-bcd6-4b2c-907e-ae4a38b91527	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/36c76d5c-a64d-4ff8-8ec7-3bf507ffdaa5/structure/4b71a3e9-8e5b-4ba0-8383-4c021a49b0ca	Propranolol	CC(C)NCC(COC1=CC=CC2=C1C=CC=C2)O	CC(C)NCC(O)COc1cccc2ccccc12					1	L / (g TSS * day)	"90% credibility interval: 0.82, 1.2"	Pseudo first order	8.1	pH	21	℃	50	mL	25	d	sludge age	2.3	2.3	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	2.3	1	0.301368339	0.131029713	0.361727836	0	-0.520902375	-0.882630211
163	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/9dc292aa-8dde-49a8-8fb0-26b9e3765108	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/dc3880fc-7296-4908-bfa9-0267d2346dee/structure/ab8f9004-63ae-4064-b7e7-34706829d87c	Pyrilamine	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=C2	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1					0.62	L / (g TSS * day)	"90% credibility interval: 0.50, 0.78"	Pseudo first order	8.1	pH	21	℃	50	mL	25	d	sludge age	2.3	2.3	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	"WWTP Duebendorf (ARA Neugut), Switzerland"	mixed WW (municipal & industrial)	1.426	0.62	0.486077967	0.211338246	0.154119526	-0.207608311	-0.313294064	-0.6750219
